name,address,lat,lon,Website,Google Categories,Place ID,Status,profile_url,osm_id,fclass,county,COUNTYFP,house_number,street,city,zipcode,full_address,Unnamed: 0,latitude,longitude,oid,geoid,state,farm_id,farm_name,street_address,zip_code,latitude ,date_collected,website,geometry,index_right,MTFCC,OID,GEOID,STATE,COUNTY,COUNTYNS,BASENAME,NAME,LSADC,FUNCSTAT,COUNTYCC,AREALAND,AREAWATER,OBJECTID,CENTLAT,CENTLON,INTPTLAT,INTPTLON
Eden's Organic Garden Center & CSA Farm,"4710 Pioneer Rd, Balch Springs, TX 75180, USA",32.7058244,-96.6053968,http://www.edensorganicgardencenter.com/,"establishment, point_of_interest, store",ChIJ45xm7cC6ToYRjG_NnSXH-Fs,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laughing Frog Farm,"38241 Wiggins Rd, Hempstead, TX 77445, USA",30.1751329,-96.0234881,http://thelaughingfrogfarm.com/,"establishment, point_of_interest",ChIJpa1EQvbIRoYRlHcbU7dLdqo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonton Farms Extension,"12400 Ravenview Rd, Dallas, TX 75253, USA",32.694169,-96.603067,http://www.bontonfarms.org/,"establishment, point_of_interest",ChIJg91ZoOy6ToYRO4ne1iLt44A,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keeper Flower Farm,"270 Winningkoff Rd, Lucas, TX 75002, USA",33.0891602,-96.5680997,http://www.keeperflowerfarm.com/,"establishment, point_of_interest",ChIJ-9EeN8APTIYRoL3HHeOlacg,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addy's Flower Farm,"2330 Waterford Park St, Missouri City, TX 77459, USA",29.5840803,-95.5672352,https://www.addysflowerfarmtx.com/,"establishment, florist, point_of_interest, store",ChIJ69XYTo7nQIYRm67oJYTOMbM,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abundant Flower Farm,"8470 W FM 545, Blue Ridge, TX 75424, USA",33.2976934,-96.4555049,http://www.abundantflowerfarm.com/,"establishment, florist, food, point_of_interest, store",ChIJpZ0x_d91TIYRuJIZExAVkNs,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Summer Skye Gardens,"258 County Rd 3704, Splendora, TX 77372, USA",30.24625319999999,-95.1199591,https://www.summerskyegardens.com/,"establishment, point_of_interest",ChIJ48jqcOdZR4YRb9P1E1QR_tI,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ladybug Flower Farm,"4521 Wolcek Rd, Crosby, TX 77532, USA",29.8842509,-94.9960347,http://www.ladybugflowerfarm.com/,"establishment, point_of_interest",ChIJ3TczamRXP4YRsrVZ76WeZ0k,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Valley Gardens,"3598 Warschun Rd, Aubrey, TX 76227, USA",33.2982012,-97.0946276,http://gvgntx.com/,"establishment, point_of_interest",ChIJ2Z6Co5NLTIYRO7JbqYEz6Bk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wild flower farm,"Indian Paint Brush Rd, Brenham, TX 77833, USA",30.1514692,-96.3174629,Not listed,"establishment, point_of_interest",ChIJH8aKACyvRoYRuhVm290UvO4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Field of Flowers,"115 Marion Ln, New Waverly, TX 77358, USA",30.525836,-95.474914,https://www.fieldofflowersvenue.com/,"establishment, point_of_interest",ChIJ9f4u8eATR4YRbfBuN6ddqwg,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunny Hill Flower Farm,"399 Pasture Rd, Luling, TX 78648, USA",29.7617015,-97.5718907,https://www.sunny-hill-flower-farm.com/,"establishment, florist, point_of_interest, store",ChIJCe0hGa1bQ4YR_NB9VOpdjhw,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper Bird Flower Farm,"5003 Co Rd 644, Farmersville, TX 75442, USA",33.083478,-96.322534,https://www.paperbirdflowerfarm.com/,"establishment, point_of_interest",ChIJe5dFuLn7S4YR-4sBylxs0uY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farm of Fancy,"7415 Brace St, Houston, TX 77061, USA",29.6636013,-95.2928749,https://farmoffancyhtx.com/,"establishment, florist, point_of_interest, store",ChIJG1dUZf-XQIYRCJ2MtHHSSck,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bella Vista Flower Farm,"11702 Farm to Market Rd 390 E, Brenham, TX 77833, USA",30.315388,-96.305392,https://bellavista.farm/,"establishment, florist, point_of_interest, store",ChIJFxrANwCjRoYRB0ti7bL1VMc,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Texas Flower Farm,"860 Beall Mountain Rd formerly, 321 Beall Mountain Rd, Longview, TX 75604, USA",32.58139,-94.857738,Not listed,"establishment, food, point_of_interest, store",ChIJ-8N078Q9NoYR8kX3AMf7H0U,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plants N' Petals,"1 N Sampson St, Houston, TX 77003, USA",29.7516954,-95.3388283,https://pnpflowers.com/,"establishment, florist, point_of_interest, store",ChIJXcCpahnBQIYRZzmV_kye6XE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black Flower Farm,"12900 US-79, Oakwood, TX 75855, USA",31.5737451,-95.8721016,https://blackflowertexas.com/,"establishment, food, point_of_interest",ChIJ-0gbBmaDSIYRr2QashvSfA0,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flower Farm,"12302 Sawmill Rd, Burton, TX 77835, USA",30.0720237,-96.5544545,Not listed,"establishment, point_of_interest",ChIJfZEUdwAHRIYRotwSWINRRqw,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Backyard Farmin’,"310 Nacogdoches St, Reklaw, TX 75784, USA",31.8630352,-94.9873886,Not listed,"establishment, point_of_interest",ChIJCzvBiL7hN4YR3HBxVVto5e0,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old MacDonald's Farm,"3203 Farm to Market 1960 Rd E, Humble, TX 77338, USA",30.0003521,-95.2253126,http://www.oldmacdonaldsfarmtexas.com/,"establishment, point_of_interest, tourist_attraction, zoo",ChIJ_8j2n4etQIYRlYO6V-MOMx4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farm Dirt Compost,"16116 Chimney Rock Rd, Houston, TX 77053, USA",29.5903537,-95.4853387,https://www.farmdirtcompost.com/,"establishment, point_of_interest, store",ChIJ66oVw7O-QIYRBcisTqqDFJk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quality Feed & Garden,"1813 Luzon St, Houston, TX 77009, USA",29.7867034,-95.3502415,https://qualityfeedco.com/,"establishment, pet_store, point_of_interest, store",ChIJcfTLI5a4QIYRLZ8a0YDPnvA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamza Farm,"9022 Puritan Way, Rosharon, TX 77583, USA",29.4522993,-95.4039359,http://www.hamzafarm.com/,"establishment, point_of_interest",ChIJcQmsW9fyQIYRbI0f86SavZk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oil Ranch,"23501 Macedonia Rd, Hockley, TX 77447, USA",30.11524339999999,-95.8271179,https://www.oilranch.com/,"establishment, lodging, point_of_interest",ChIJ86LUkePTRoYRbrRqk__OlDE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Richmond Farm (Lieu Gia Trang),"13235 Old Richmond Rd, Houston, TX 77083, USA",29.674649,-95.617859,http://www.oldrichmondfarm.com,"establishment, food, point_of_interest",ChIJsXErEondQIYR8OOw-Pwq0Ug,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tai Hung Farm Poultry,"13227 Old Richmond Rd, Houston, TX 77083, USA",29.6749153,-95.6172328,Not listed,"establishment, food, point_of_interest",ChIJnSWNGondQIYR-xiX53_DA5A,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Egg House,"2520 Airline Dr Suite B-205, Houston, TX 77009, USA",29.81054439999999,-95.3804185,https://theegghousestore.com/,"establishment, food, grocery_or_supermarket, point_of_interest, store",ChIJXUKB7Y64QIYRMr9cCqvxjN4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedar Ridge Egg Farm,"12575 Farm Rd 269 S, Pickton, TX 75471, USA",32.99514,-95.3895337,http://www.cedarridgeeggs.com/,"establishment, food, point_of_interest",ChIJkU_gsGsfSoYRU6Tzru4tVEU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lillja Farm,"14602 Lillja Rd, Houston, TX 77060, USA",29.9115467,-95.3908869,https://www.lilljafarm.com/,"establishment, point_of_interest",ChIJP0cRQCu2QIYRNOfwJQJ27SU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 Farms,"17427 Kitzman Rd, Cypress, TX 77429, USA",30.034792,-95.680474,https://www.facebook.com/23farm/,"establishment, point_of_interest",ChIJx6D2vGbVQIYRAEMZTA9yhfs,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three Sister Farms,"24759 Stanolind Rd, Tomball, TX 77375, USA",30.123776,-95.602112,https://threesisterfarms.com/,"establishment, point_of_interest",ChIJa6VVGdMtR4YRBIgBNUVOBWI,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clean Egg Co,"3526 Lang Rd, Houston, TX 77092, USA",29.82497069999999,-95.4872073,https://www.cleaneggco.com/,"establishment, food, point_of_interest",ChIJEyCNjQXBQIYRchU4lhPV1W8,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Prairie Farm,"4405 Sharpsburg Dr, Grand Prairie, TX 75052, USA",32.6657085,-97.020526,http://www.southprairiefarm.com/,"establishment, point_of_interest",ChIJ1y4RAOKJToYRy0rMSIqhDpA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGGCELLENT EGG CHICKEN FARM,"598 Sanford Ln, Wharton, TX 77488, USA",29.3950503,-96.1765763,Not listed,"establishment, food, point_of_interest",ChIJzyimWBRxQYYR2ohyrJ3-fXY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egg chicken Goat lamb farm Houston,"598 Sanford Ln, Wharton, TX 77488, USA",29.394945,-96.176467,https://eggchickenlambgoatfarmhouston.com/,"establishment, point_of_interest",ChIJj8rcRJ5xQYYRjzJAHRpsTFk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jay's Farm Fresh Eggs,"10460 US-79, Oakwood, TX 75855, USA",31.55681389999999,-95.9100604,https://www.facebook.com/jaysfreshfarmeggs/,"establishment, food, point_of_interest, store",ChIJk-sHNVOHSIYRTwFQYRxNtqc,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JMZ Farms,"2440 Co Rd 3840, Bridgeport, TX 76426, USA",33.096311,-97.9074834,http://jmzfarms.com/,"establishment, food, point_of_interest",ChIJKcdFb4_VTYYRFlb2bhFiaJQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montserrado Farm and Ranch,"508 East Fork Rd, Sunnyvale, TX 75182, USA",32.8218913,-96.5476876,Not listed,"establishment, point_of_interest",ChIJi02oF_mpToYRp4T1pukiA0A,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIVE Food Co.,"2520 Airline Dr Booth G736, Houston, TX 77009, USA",29.8103696,-95.3815795,https://eathivehoney.com/,"establishment, point_of_interest",ChIJF_NUdeq5QIYRZ9NjOElEqZ4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hive Bee Farm,"17358 Sunset Ranch Dr, Montgomery, TX 77316, USA",30.3132508,-95.6380319,http://hivebeefarm.com/,"establishment, point_of_interest",ChIJ4dMY3UAlR4YRDqyxEA2PJek,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coplin Bee Farms,"17730 Elizabeth St, Alvin, TX 77511, USA",29.3808458,-95.1683656,https://www.facebook.com/profile.php?id=61554421108117,"establishment, point_of_interest",ChIJi40WROmGQIYR-JlxZzF8ugU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee2Bee Honey Collective,"2752 Buffalo Speedway, Houston, TX 77027, USA",29.7411089,-95.4306334,http://www.bee2beehoney.com/,"establishment, point_of_interest",ChIJb12K5-i-QIYROC9pRfmCN6I,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIVE Honey Farms,"1414 Edwards St, Houston, TX 77007, USA",29.7709616,-95.3719404,https://eathivehoney.com/,"establishment, point_of_interest",ChIJV8FA0wa_QIYRca1-_LtbABg,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tate's Local Honey Self-Serve Honey Stand,"22047 Lutheran Church Rd Suite 2, Tomball, TX 77377, USA",30.084704,-95.6701699,http://tateshoney.com/,"establishment, point_of_interest",ChIJXTDEKvwrR4YRF9bGdJ3Pt8c,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee2Bee Honey Collective Headquarters,"1613 Branard St, Houston, TX 77006, USA",29.7366701,-95.4000272,https://www.bee2beehoney.com/,"establishment, point_of_interest",ChIJo3gmuF3BQIYRegBflZOzfwk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whittington Bee Farms,"3560 California Ave, Dickinson, TX 77539, USA",29.46878389999999,-95.0376698,Not listed,"establishment, point_of_interest",ChIJ6wo-vAx9P4YRkiukJUIWbno,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paw Paw's Honey LLC,"17122 Blairwood Dr, Houston, TX 77049, USA",29.856842,-95.1318536,Not listed,"establishment, point_of_interest",ChIJuUjc9M6nQIYRTL64ZK0OZ0A,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitman Farm / The Honey House,"621 Mosswood Dr, Conroe, TX 77302, USA",30.2533824,-95.448113,http://whitman.farm/,"establishment, point_of_interest",ChIJM1BOU_oXR4YRZYepLtGtpSU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Honey Farms,"105 Margaret St, Fate, TX 75189, USA",32.9305438,-96.3663001,https://texashoneyfarms.com/,"establishment, point_of_interest",ChIJNdOjoYz_S4YRvRIIB11IFGQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Souders Honey Company,"8524 Hwy 6 N PMB 326, Houston, TX 77095, USA",29.90326079999999,-95.6319539,http://soudershoney.com/contact-us/,"establishment, point_of_interest",ChIJ-6uSUSbRQIYR-mMY_0FsIqM,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( honey bee removal) Buzzing Honey Bee farm,"27711 Sharp Rd, Katy, TX 77493, USA",29.900979,-95.8362491,Not listed,"establishment, point_of_interest",ChIJt8ZfWx8vQYYR2dGP3bqixdc,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nottingham Bees, LLC","2566 Sunnyvale Rd, Grand Prairie, TX 75050, USA",32.7805243,-97.0450301,http://nottinghambees.com/,"establishment, point_of_interest, tourist_attraction",ChIJH6_wSNeGToYR5dcLEQFdiRk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnyvale Honey Producers,"235 Barnes Bridge Rd, Sunnyvale, TX 75182, USA",32.826936,-96.5843064,http://sunnyvalehoney.com/,"establishment, point_of_interest",ChIJe8vaZRumToYRo1I03WEP98g,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bee Wrangler,"415 County Rd 949E, Alvin, TX 77511, USA",29.4607345,-95.3038285,https://thebeewrangler.com/,"establishment, point_of_interest",ChIJoVXxGU2PQIYRTFdHNrRJSnM,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hive Riot Honey Company,"8910 Indian Knoll Trail, Keller, TX 76248, USA",32.9142299,-97.2014085,http://www.hiveriothoney.com/,"establishment, point_of_interest",ChIJ923XOovXTYYRvSjmcxZ770E,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavenly Honey,"3801 Glade Rd, Colleyville, TX 76034, USA",32.8815838,-97.1084869,http://www.sfantamaria-dallas.org/,"establishment, point_of_interest",ChIJZ6tTVgB5ToYRpnJtCF9M0iY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarch Meadows Local Honey,"2500 Edwards Church Rd, Mesquite, TX 75181, USA",32.7311736,-96.5470294,Not listed,"establishment, point_of_interest",ChIJi9YeSQCvToYRgpAqn8vaPUE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKF Mushrooms LLC,"117 Conners Rd, Huffman, TX 77336, USA",30.1367443,-95.0952727,http://www.tkfmushrooms.com/,"establishment, point_of_interest",ChIJIx3AcAhVR4YRAzEQwsnrzGY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lone Star Mushrooms,"16440 Jireh Rd, Conroe, TX 77306, USA",30.281643,-95.3191234,http://www.lonestarmushrooms.com/,"establishment, food, grocery_or_supermarket, point_of_interest, store",ChIJGWztI8rTQIYRuknAIQfxwzA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Fungus,"3201 E Pioneer Pkwy #9, Arlington, TX 76010, USA",32.7129929,-97.050117,http://www.texasfungus.com/,"establishment, point_of_interest",ChIJkSAcMuF9ToYRN8tQ0GG3sYY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mushroom Street Farms,"8001 Valcasi Dr Ste 101, Arlington, TX 76001, USA",32.6155556,-97.1580556,https://www.mushroom.st/,"establishment, food, health, point_of_interest, store",ChIJt75Sy5thToYRVN6Qe0QLfzY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Mushrooms & Specialty Produce,"3118 Produce Row, Houston, TX 77023, USA",29.7084598,-95.3297049,http://www.thomasmushrooms.com/,"establishment, food, grocery_or_supermarket, point_of_interest, store",ChIJL218eGu-QIYROWKbfx3VPx4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roots and Rhizo,"11630 Crystalwood Dr, Houston, TX 77013, USA",29.781587,-95.2292536,https://linktr.ee/RootsAndRhizo,"establishment, food, point_of_interest, store",ChIJ0ewVLK2DQIYR4sJ0IfMwH2I,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCW Nurseries Inc,"15809 Texas 249 Access Rd, Houston, TX 77086, USA",29.9389527,-95.5201288,http://rcwnurseries.com/,"establishment, point_of_interest",ChIJM916r2LOQIYRi-VSopJtF_I,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treesearch Farms Inc,"7625 Alabonson Rd, Houston, TX 77088, USA",29.8796404,-95.4868652,https://treesearchfarms.biz/,"establishment, point_of_interest",ChIJB0H5v0jPQIYRm9xjrugLv6U,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivera's Wholesale Nursery,"1202 Dixie Farm Rd, Houston, TX 77089, USA",29.5851866,-95.1871429,https://sites.google.com/riverasnursery.com/opening-soon,"establishment, general_contractor, point_of_interest, store",ChIJ-z2JMxWbQIYRv6Z2oBy7P70,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRN Nursery,"4809 Breen Dr, Houston, TX 77086, USA",29.8980665,-95.4653909,https://facebook.com/487667414636491/,"establishment, point_of_interest",ChIJm3crVtrIQIYRBpaGMo2VHgE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom's nursery - Vườn trái cây,"9612 Intervale St, Houston, TX 77075, USA",29.6369835,-95.2455586,Not listed,"establishment, point_of_interest",ChIJibb5D3WXQIYR1wnEvj5aVfQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Bownds Nurseries Inc,"2110 Cedar Ln, Katy, TX 77494, USA",29.753661,-95.813782,http://www.bowndsnursery.com/,"establishment, point_of_interest",ChIJ_92RnITgQIYRheU_yqcdfVQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three Sisters Nursery,"8811 Gulf Fwy, Houston, TX 77017, USA",29.6629344,-95.2574026,http://www.threesistersnurseryhouston.com/,"establishment, general_contractor, point_of_interest",ChIJtXBf4ceXQIYRUPuWvZk-qms,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nguyen Nursery, llc","8934 Wayfarer Ln, Houston, TX 77075, USA",29.618159,-95.2560178,Not listed,"establishment, point_of_interest",ChIJk5G0AeCXQIYRuTDApjPDnLg,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodriguez Nursery LLC.,"9518 Maxroy St, Houston, TX 77088, USA",29.8817077,-95.4310131,https://rodrigueznurseryllc.myshopify.com/,"establishment, point_of_interest",ChIJpwDftFjJQIYR1pcuhjfY-8o,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maas Nursery inc.,"5511 Todville Rd, Seabrook, TX 77586, USA",29.5923118,-94.9977462,http://www.maasnursery.com/,"establishment, general_contractor, point_of_interest",ChIJ_YLfi-djP4YRVP1uNHgQLt0,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard Nursery & Tree Farm, LLC","1300 California Crossing Rd, Dallas, TX 75220, USA",32.8694839,-96.9256779,http://wizardnurserytreefarm.com/,"establishment, point_of_interest",ChIJCWNOlL-DToYR6L5GtOaqvVc,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nw wholesale nursery,"1331 Crosstimbers St, Houston, TX 77022, USA",29.82904449999999,-95.3823119,Not listed,"establishment, point_of_interest",ChIJzRhMVVe5QIYRXddOZyA-Lrs,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verdant Tree Farm,"4300 Barker Cypress Rd, Houston, TX 77084, USA",29.8339943,-95.684354,https://www.verdanttreefarm.com/,"establishment, general_contractor, point_of_interest, store",ChIJr4qbBczZQIYRa9KoS7B8_Ug,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green-life forever micro Farm,"518 Pittman Rd, Richmond, TX 77469, USA",29.5189494,-95.6092588,https://greenlifeforever.us/,"establishment, point_of_interest",ChIJP7k1iz_lQIYRbnD4oC0Xc1o,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stonebranch Microfarm,"7114 Co Rd 971, Celina, TX 75009, USA",33.3156992,-96.6275543,Not listed,"establishment, point_of_interest",ChIJ4XvGigZtTIYRG9QgA6tkfnY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pure Land Farm,"7505 Co Rd 201, McKinney, TX 75071, USA",33.2716644,-96.6461263,http://purelandorganic.com/,"establishment, point_of_interest",ChIJDQKcZrdsTIYRHHNioTODxSI,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oak Farms Dairy,"3430 Leeland St, Houston, TX 77003, USA",29.7393977,-95.3475502,http://www.oakfarmsdairy.com/,"establishment, food, point_of_interest",ChIJzwTaZ-O-QIYRdvlVSVuXH4M,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recreation Farms,"Recreation Farms, TX, USA",29.8994505,-95.4817134,Not listed,"neighborhood, political",ChIJGfeenCzPQIYRIK_HCK8FG_4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSU Community Farm,"3216 Blodgett St, Houston, TX 77004, USA",29.7197658,-95.3642646,https://linktr.ee/tsufarm,"establishment, point_of_interest",ChIJNc_lGwC_QIYRAdPMrMo6tm0,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas A&M AgriLife Extension Service - Harris County,"13105 Northwest Fwy Ste 1000, Houston, TX 77040, USA",29.8446366,-95.5017887,http://harris.agrilife.org/,"establishment, local_government_office, point_of_interest",ChIJ2eEYMSTaQIYRfKlFpDiCZO0,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pure Source Farms LLC,"Location: 29415 Country Place Rd. Magnolia, TX 77355",30.175361,-95.7576084,,,,,localharvest.org/pure-source-farms-llc-M83603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wild Honey Box - (formerly Bee Wilde),"Location: 4963 Price Road Montgomery, TX 77316",30.3184023,-95.7034938,,,,,localharvest.org/wild-honey-box-formerly-bee-wilde-M18100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand G Ranch,,30.72,-95.06,,,,,localharvest.org/grand-g-ranch-M84989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jolly Farms Chickens,"Location: 618 CR 192 Alvin, TX 77511",29.329943,-95.2980951,,,,,localharvest.org/jolly-farms-chickens-M70650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Ring Wagyu,,30.06,-95.93,,,,,localharvest.org/gold-ring-wagyu-M79512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honest Herd LLC,,29.71,-96.54,,,,,localharvest.org/honest-herd-llc-M85822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
