name,address,lat,lon,Website,Google Categories,Place ID,Status,profile_url,osm_id,fclass,county,COUNTYFP,house_number,street,city,zipcode,full_address,Unnamed: 0,latitude,longitude,oid,geoid,state,farm_id,farm_name,street_address,zip_code,latitude ,date_collected,website,geometry,index_right,MTFCC,OID,GEOID,STATE,COUNTY,COUNTYNS,BASENAME,NAME,LSADC,FUNCSTAT,COUNTYCC,AREALAND,AREAWATER,OBJECTID,CENTLAT,CENTLON,INTPTLAT,INTPTLON
Mars Hill Farm,"1604 Mars Rd, Ferris, TX 75125, USA",32.5880891,-96.6426047,http://www.marshillfarm.com/,"establishment, point_of_interest",ChIJFep8-N25ToYRpMVbm_1nTnI,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Moon Farm,"1484 VZ County Rd 1505, Van, TX 75790, USA",32.5530912,-95.6431254,http://redmoonfarmtx.com/,"establishment, point_of_interest",ChIJvwfSdymiSYYRrB7i8DcziCg,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sapling Farms,"3394 Co Rd 200, Sanger, TX 76266, USA",33.4267706,-97.18071580000002,https://www.saplingfarms.com/contact-us,"establishment, point_of_interest",ChIJ80IsJwquTYYRkuP8WPbGjG4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosemont Farms,"8125 Western Hills Blvd, Fort Worth, TX 76108, USA",32.7403919,-97.4591938,Not listed,"establishment, point_of_interest",ChIJF2P8osEMToYRjQs8EwLx16U,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camellia Farm Flora,"410 W 7th St Ste 3, Fort Worth, TX 76102, USA",32.7513637,-97.3329539,https://camelliafarmflora.com/,"establishment, florist, point_of_interest, store",ChIJhehrANdxToYRr7jthZ0xPeU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Painted Flower Farm, Inc.","3801 Lariat Rd, Denton, TX 76207, USA",33.2326188,-97.1847597,http://paintedflowerfarm.com/,"establishment, point_of_interest",ChIJpT2rEAK2TYYR5DtI69Yl3vs,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcon Farms Inc,"1075 S Belt Line Rd Ste 100, Coppell, TX 75019, USA",32.9463078,-96.9940454,https://falconfarms.com/,"establishment, florist, point_of_interest, store",ChIJTRAsK8mgToYRY7KmGd83zhg,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B. Blumen Flower Farm,"7901 Stephenson Rd, Godley, TX 76044, USA",32.3919615,-97.6127367,http://bblumenflowerfarm.com/,"establishment, florist, point_of_interest, store",ChIJudgdmPBdToYRF2m1Q_d-mVM,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harvest Moon Flower Farm,"2442 Preskitt Rd, Decatur, TX 76234, USA",33.211919,-97.635665,https://cutflowersharvestmoonfarm.com/,"establishment, point_of_interest",ChIJx6tgEqmNTYYRF93H3sKmGos,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abundant Flower Farm,"8470 W FM 545, Blue Ridge, TX 75424, USA",33.2976934,-96.4555049,http://www.abundantflowerfarm.com/,"establishment, florist, food, point_of_interest, store",ChIJpZ0x_d91TIYRuJIZExAVkNs,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Valley Gardens,"3598 Warschun Rd, Aubrey, TX 76227, USA",33.2982012,-97.0946276,http://gvgntx.com/,"establishment, point_of_interest",ChIJ2Z6Co5NLTIYRO7JbqYEz6Bk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&S Flower Farm,"3900 Old Dennis Rd, Weatherford, TX 76087, USA",32.6922971,-97.8564618,http://ss-flower-farm.com/,"establishment, point_of_interest",ChIJIymb7uH9UYYRdGNH-2VDfvU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Texas Flower Farm,"860 Beall Mountain Rd formerly, 321 Beall Mountain Rd, Longview, TX 75604, USA",32.58139,-94.857738,Not listed,"establishment, food, point_of_interest, store",ChIJ-8N078Q9NoYR8kX3AMf7H0U,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanderson Creek Bonsai,"1634 Stella St, Fort Worth, TX 76104, USA",32.7408975,-97.3049335,http://sandersonbonsai.com/,"establishment, point_of_interest",ChIJe0HU6fxwToYRvAODZ3ScyQk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lone Star Flower Farm LLC,"124 County Rd 4507, De Kalb, TX 75559, USA",33.3628637,-94.6821072,http://lonestarflowerfarm.com/,"establishment, point_of_interest",ChIJq6pBR3e_NYYR2osFYCE-dWg,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Plantology,"308 Main St, Fort Worth, TX 76102, USA",32.7554074,-97.3319444,https://www.instagram.com/urban_plantology/,"establishment, point_of_interest",ChIJX4pBbtRxToYR_76SW15sxk4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnosky Family Farm & Market,"13977 Farm to Market Rd 2325, Blanco, TX 78606, USA",30.112897,-98.304395,https://www.instagram.com/arnoskyfamilyfarms/,"establishment, point_of_interest",ChIJ9bIjmtlvW4YRQFUPGMMDeuk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orand Nursery,"1950 Roberts Cut Off Rd, Fort Worth, TX 76114, USA",32.7898199,-97.4001634,http://www.orandnursery.com/,"establishment, general_contractor, point_of_interest",ChIJ011TgIt0ToYRMLdtxPKOKbY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon Boswell Flowers,"1226 Pennsylvania Ave, Fort Worth, TX 76104, USA",32.7388723,-97.3390924,https://www.gordonboswell.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"establishment, florist, home_goods_store, point_of_interest, store",ChIJ7zudOHBxToYRtTpi6ZgaNlo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Backyard Vegetable Garden,"3220 Botanic Garden Blvd, Fort Worth, TX 76107, USA",32.7340933,-97.366398,https://www.fwbg.org/gardens#/the-backyard-vegetable-garden,"establishment, point_of_interest",ChIJaSh2ls5zToYR8qNUQ_ZxiL4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Prairie Farm,"4405 Sharpsburg Dr, Grand Prairie, TX 75052, USA",32.6657085,-97.020526,http://www.southprairiefarm.com/,"establishment, point_of_interest",ChIJ1y4RAOKJToYRy0rMSIqhDpA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nana's Pacas Alpaca Ranch,"6504 Orchard Dr, Flower Mound, TX 75022, USA",33.0204413,-97.133202,http://www.nanas-pacas.com/,"establishment, point_of_interest",ChIJaZXazPnSTYYRhynxBkpIDt4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle Barn Flea Market,"4443 River Oaks Blvd, Fort Worth, TX 76114, USA",32.7822525,-97.3868524,http://thecattlebarnfleamarket.com/,"establishment, point_of_interest",ChIJdww1MIx1ToYRoRxGh0FYAXM,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Worth Petting Zoo,"157 E Exchange Ave, Fort Worth, TX 76164, USA",32.7891279,-97.3449319,http://fortworthstockyardsstables.com/,"establishment, point_of_interest, zoo",ChIJeRnWQ6R2ToYRQrHLzTrOT1Q,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bay Yard Farms,"879 Jeter Rd E, Argyle, TX 76226, USA",33.0770096,-97.1440831,http://www.bayyard.com/,"establishment, point_of_interest",ChIJOU1tnKLNTYYR6hetfs34JMQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egg Farm Road,"Egg Farm Rd, Fort Worth, TX 76244, USA",32.9432884,-97.2578756,Not listed,route,ChIJwWCkulvXTYYRmucihj6c1Lk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hive Riot Honey Company,"8910 Indian Knoll Trail, Keller, TX 76248, USA",32.9142299,-97.2014085,http://www.hiveriothoney.com/,"establishment, point_of_interest",ChIJ923XOovXTYYRvSjmcxZ770E,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nottingham Bees, LLC","2566 Sunnyvale Rd, Grand Prairie, TX 75050, USA",32.7805243,-97.0450301,http://nottinghambees.com/,"establishment, point_of_interest, tourist_attraction",ChIJH6_wSNeGToYR5dcLEQFdiRk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavenly Honey,"3801 Glade Rd, Colleyville, TX 76034, USA",32.8815838,-97.1084869,http://www.sfantamaria-dallas.org/,"establishment, point_of_interest",ChIJZ6tTVgB5ToYRpnJtCF9M0iY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten Box Bees,"7109 Cabot Estates Dr, Mansfield, TX 76063, USA",32.5710859,-97.2072609,https://tenboxbees.com/,"establishment, point_of_interest",ChIJGzEPD6RnToYRgmOLmgeFRQQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee Sweet Honey,"105 PR 3255, Paradise, TX 76073, USA",33.158519,-97.679128,https://beesweethoneytx.com/,"establishment, point_of_interest",ChIJG10556rzTYYRmYZueWwsd-M,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas hemp and honey LLC.,"1560 County Rd 607, Alvarado, TX 76009, USA",32.4383618,-97.1825829,http://www.texashempandhoney.com/,"establishment, point_of_interest, store",ChIJn8VmDbBdToYRlLxzR4lYSz4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hidden Honey Farm,"7241 FM 1387, Waxahachie, TX 75167, USA",32.4884744,-96.9020426,Not listed,"establishment, point_of_interest",ChIJ3WIDiXTtToYRGUp4oQ0dfPA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shel's Honeybees - Bee Removal & Rescue,"4401 LonStephenson Rd, Forest Hill, TX 76140, USA",32.6462481,-97.258206,https://www.shelshoneybees.com/,"establishment, point_of_interest",ChIJlxaKo7FlToYRFi7UqX6Z9z4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T'Lee's Bees,"3820 Country Vista Dr, Burleson, TX 76028, USA",32.5492289,-97.2513589,Not listed,"establishment, point_of_interest",ChIJOXxDLsxnToYRP7t0Ohg8Fuo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Honey Farms,"105 Margaret St, Fate, TX 75189, USA",32.9305438,-96.3663001,https://texashoneyfarms.com/,"establishment, point_of_interest",ChIJNdOjoYz_S4YRvRIIB11IFGQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty and the Bee,"1776 Co Rd 4781, Boyd, TX 76023, USA",33.005041,-97.584947,https://beautyandthebeeinboyd.wordpress.com/,"establishment, point_of_interest",ChIJBXDwyFblTYYR5XOClf-S7j0,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnyvale Honey Producers,"235 Barnes Bridge Rd, Sunnyvale, TX 75182, USA",32.826936,-96.5843064,http://sunnyvalehoney.com/,"establishment, point_of_interest",ChIJe8vaZRumToYRo1I03WEP98g,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honey Bee Rescue,"4535 Allencrest Ln, Dallas, TX 75244, USA",32.9112546,-96.8298506,https://www.thebeerescue.com/,"establishment, point_of_interest",ChIJU8FjmHshTIYRWp-ny76wfcY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTX honeybees,"941 Sugarberry Dr, Coppell, TX 75019, USA",32.9686448,-96.9631312,https://rtxhoneybees.com/,"establishment, point_of_interest",ChIJS0mz5lEpTIYRXCnWjqrptIo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabine Creek Honey Farm,"22326 Co Rd 638, Royse City, TX 75189, USA",33.0393323,-96.3168767,http://www.sabinecreekhoney.com/,"establishment, point_of_interest",ChIJFxFC2tv7S4YRtH3d5U6seLY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Bee Ranch,"935 Co Rd 307, Gainesville, TX 76240, USA",33.585362,-97.1967702,http://www.texasbeeranch.com/,"establishment, point_of_interest",ChIJp534xf_1YYgRW3Pud86Koas,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honey Apple Farm,"128 W Dallas St, Canton, TX 75103, USA",32.5567942,-95.8636857,https://honeyapplefarm.com/,"bar, establishment, point_of_interest, store",ChIJKWXNjeOnSYYRkOiBIMfE6SQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nature's Nectar Raw Honey,"1454 Co Rd 4680, Boyd, TX 76023, USA",33.0634313,-97.6238768,http://naturesnectarrawhoney.com/contact/,"establishment, point_of_interest",ChIJV4Bo0y_wTYYRDUkckonZwFo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazy SO Bees,"4817 Tremont St, Dallas, TX 75246, USA",32.7973206,-96.7678096,Not listed,"establishment, point_of_interest",ChIJa08qrP3AGU4RiacbAAU7FjQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hachie Honey,"207 Rock Springs Dr, Waxahachie, TX 75165, USA",32.4222989,-96.8108805,https://hachiehoney.com/,"establishment, point_of_interest",ChIJr_kFtGjpToYRl_Rxx2yk4hk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Fungus,"3201 E Pioneer Pkwy #9, Arlington, TX 76010, USA",32.7129929,-97.050117,http://www.texasfungus.com/,"establishment, point_of_interest",ChIJkSAcMuF9ToYRN8tQ0GG3sYY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midnight Mushroom Co.,"5001 FM1187 Ste 250, Burleson, TX 76028, USA",32.5806028,-97.2544954,https://www.midnightmushroomco.com/,"establishment, point_of_interest",ChIJqymgFqFrToYRMq-Bm60IJ2A,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dryad Grove,"231 Rambling Loop, Weatherford, TX 76087, USA",32.7911054,-97.709043,https://www.dryadgrove.farm/,"establishment, point_of_interest",ChIJcWvTaiMBToYRmeacaB89tNY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mushroom Street Farms,"2929 Elm St, Dallas, TX 75226, USA",32.7853488,-96.7813104,https://mushroom.st/,"establishment, food, point_of_interest, store",ChIJybqgRw2ZToYRgbFjMpkX81Y,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNG Mushroom Company LLC,"2433 Co Rd 330, McKinney, TX 75071, USA",33.1985011,-96.5740653,http://fngmushrooms.com/,"establishment, food, point_of_interest",ChIJKdCgQ6QNTIYRXbtju2rP-_w,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Mushroom & Specialty Produce,"1704 Orleans St, Dallas, TX 75226, USA",32.777879,-96.7791074,http://www.thomasmushrooms.com/,"establishment, food, point_of_interest",ChIJydYj7uGYToYR4eno2MA0SDU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campbell Farms,"632 Campbell Rd, Maypearl, TX 76064, USA",32.3474214,-97.0146085,Not listed,"establishment, point_of_interest",ChIJh_NYQVL3ToYRM3hL0-4QdNo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enchanted Mushrooms,"1101 Pine St, Llano, TX 78643, USA",30.7471208,-98.6648072,http://enchantedmushrooms.farm/?utm_source=gmb&utm_medium=referral,"establishment, point_of_interest",ChIJk9juKDVPWoYRNSN-3lJ3Qts,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Texas Organic Mushrooms, Ltd","308 S Chandler Ave, Denison, TX 75020, USA",33.7532273,-96.5488356,Not listed,"establishment, point_of_interest",ChIJcev9WKaFTIYRuEAQ6wWUZrc,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas South Mill Distribution,"1811 S Harwood St, Dallas, TX 75215, USA",32.7731718,-96.7851565,http://southmill.com/,"establishment, point_of_interest",ChIJv4VG6eSYToYRoNGEww-T5bo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitchen Pride Mushroom Farms,"1034 Co Rd 348, Gonzales, TX 78629, USA",29.479882,-97.378278,http://www.kitchenpridemushrooms.com/,"establishment, point_of_interest",ChIJ56KMRJMWQ4YR862wPj68txY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appreciation Mushrooms,"1060 W Campbell Rd, Richardson, TX 75080, USA",32.9788301,-96.7573871,Not listed,"establishment, point_of_interest",ChIJ13NPs_shTIYR1N6zCUbNBQ4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Misty Moon Farms,"1300 Homestead Way, Argyle, TX 76226, USA",33.1068191,-97.230653,https://farmerross.github.io/,"establishment, point_of_interest",ChIJl0NVUQXPTYYRHXwLLw-z2p0,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggie's Farm,"7654 Retta Mansfield Rd, Mansfield, TX 76063, USA",32.5563,-97.194637,https://www.texasrealfood.com/directory/farms-ranches/maggies-farm/,"establishment, point_of_interest",ChIJ-7RUWzlnToYRO904flY3Oag,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emory Market Gardens, LLC.","4020 FM 515, Emory, TX 75440, USA",32.8744613,-95.6800433,https://www.emorymarketgardens.com/,"establishment, point_of_interest",ChIJUelJuRWBSYYRCweEff9tCJg,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dubble H Micro Farm,"14732 Cleburne Hwy, Cresson, TX 76035, USA",32.5666953,-97.674841,Not listed,"establishment, point_of_interest",ChIJUR4RPvoZToYRYP4a_z-ttqY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williams' Ranch,"251 Stallion Dr, Keller, TX 76248, USA",32.898554,-97.2505817,Not listed,"establishment, point_of_interest",ChIJ4T9pLFHXTYYRnYSkZSNvuP4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smallside Farm,"2700 N Cooper St, Arlington, TX 76006, USA",32.7807696,-97.1144971,http://www.smallsidefarm.com/,"establishment, point_of_interest, travel_agency",ChIJhXP1-N19ToYRTa9AmSSFJ9M,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Agrilife Ext Tarrant Co,"200 Taylor St Ste 500, Fort Worth, TX 76102, USA",32.7551998,-97.3353365,https://tarrant-tx.tamu.edu/,"establishment, local_government_office, point_of_interest",ChIJ2ygfz0FxToYR4LvX7Of23Nk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Owenwood Farm & Neighbor Space,"1451 John West Rd, Dallas, TX 75228, USA",32.80732620000001,-96.6929134,http://www.owenwood.org/,"establishment, point_of_interest",ChIJGYwr_tijToYR1wY2UtF-5NI,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quail Haven Urban Farm,,32.75,-97.21,,,,,localharvest.org/quail-haven-urban-farm-M80332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJJM Grass Fed Beef,"Location: 1500 Cottonwood Dr Celina, TX 75009",33.2729721,-96.8063748,,,,,localharvest.org/jjjm-grass-fed-beef-M71256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penny's Pastured Poultry,"Location: 18647 County Road 2529 Eustace, TX 75124",32.2919866,-96.0932415,,,,,localharvest.org/pennys-pastured-poultry-M74044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foster Farm Grass Fed/ Grass Finished Beef,"Location: 6523 Matlock Rd. Granbury, TX 76049",32.4119264,-97.6581394,,,,,localharvest.org/foster-farm-grass-fed-grass-finished-beef-M71211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alford Family Farm,"Location: 199 Private Road 6181 Emory, TX 75440",32.8504318,-95.7463568,,,,,localharvest.org/alford-family-farm-M71284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.O.P. Acres,"Location: 8040 FM 642 Purdon, TX 76679",31.9490462,-96.6166545,,,,,localharvest.org/p-o-p-acres-M18186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Parish Custom Beef, LLC","Location: 3077 Pleasant Valley Road Mineral Wells, TX 76067",32.7481097,-98.2168845,,,,,localharvest.org/parish-custom-beef-llc-M75843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee Space Apiaries,,33.03,-96.59,,,,,localharvest.org/bee-space-apiaries-M84147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blase Family Farm,,32.94,-96.47,,,,,localharvest.org/blase-family-farm-M85931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginger McMillan,"Location: 118 Stainback ct. RED OAK, TX 75154",32.5405375,-96.7206021,,,,,localharvest.org/ginger-mcmillan-M70686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KaJiN Farm,"Location: 3221 CR 2508 Caddo Mills, TX 75135",32.99619750000001,-96.2159245,,,,,localharvest.org/kajin-farm-M23761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meat Goats in DFW,,32.44,-97.19,,,,,localharvest.org/meat-goats-in-dfw-M83848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluckers Creek LLC,,32.31,-96.91,,,,,localharvest.org/cluckers-creek-llc-M85607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farmer Ranch,,32.46,-96.18,,,,,localharvest.org/farmer-ranch-M86095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dos Lobos Ranch LLC,,33.1,-97.52,,,,,localharvest.org/dos-lobos-ranch-llc-M85062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalusa Organic Ranch,"Location: 2755 Rains Cty Rd 1490 Point, TX 75472",32.9315089,-95.8713542,,,,,localharvest.org/dalusa-organic-ranch-M46041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Earth Organic Farm,"Location: 8571 FM 272 Celeste, TX 75423",33.2942917,-96.1952061,,,,,localharvest.org/good-earth-organic-farm-M404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy Life Ranch- Texas Edition,,32.21,-96.25,,,,,localharvest.org/happy-life-ranch-texas-edition-M86462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big G Wagyu Beef,,32.02,-97.06,,,,,localharvest.org/big-g-wagyu-beef-M85999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Ranch,,32.9,-97.79,,,,,localharvest.org/star-ranch-M84898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southspoon Farms,"Location: 775 CR 1441 Yantis, TX 75497",32.9303985,-95.5749558,,,,,localharvest.org/southspoon-farms-M76455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merry Meadows,,33.95,-96.62,,,,,localharvest.org/merry-meadows-M86011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four Winds Ranch,,33.78,-96.02,,,,,localharvest.org/four-winds-ranch-M81149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawkins Organic,"Location: 379 CR 3425 Hawkins, TX 75765",32.5978933,-95.2328189,,,,,localharvest.org/hawkins-organic-M54719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caddo Springs Farm,,32.05,-95.51,,,,,localharvest.org/caddo-springs-farm-M83978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fisher Family Farm & Ranch,"Location: Main St Dallas, TX 75201",32.7823239,-96.7912838,,,,,localharvest.org/fisher-family-farm-ranch-M61417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonton Farm-Works,"Location: 6905 Valentine St. Dallas, TX 75215",32.74189,-96.7493687,,,,,localharvest.org/bonton-farm-works-M65774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Log House Farm,"Location: 7814 Forney Rd Dallas, TX 75227",32.7776617,-96.6865706,,,,,localharvest.org/the-log-house-farm-M50371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Worm Ranch,"Location: 2636 National Circle Garland, TX 75041",32.8843697,-96.6731427,,,,,localharvest.org/texas-worm-ranch-M35086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Farm Co. by Dallas Urban Farms,"Location: 3939 South Polk Street #511 Dallas, TX 75224",32.6968694,-96.8405856,,,,,localharvest.org/urban-farm-co-by-dallas-urban-farms-M66941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blooms Because,,32.97,-96.88,,,,,localharvest.org/blooms-because-M83539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All Things Flowers,,32.66,-96.76,,,,,localharvest.org/all-things-flowers-M85138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candy Girl Chicks & Livestock,"Location: 1900 W Wintergreen Hutchins, TX 75141",32.6212822,-96.720664,,,,,localharvest.org/candy-girl-chicks-livestock-M71115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
